"locale_id","city","state","temperature","feels_like"
4021,"Colina","SP","25.0","25.0"
4020,"Clementina","SP","23.0","22.0"
4042,"Cravinhos","SP","24.0","24.0"
4041,"Cotia","SP","19.0","19.0"
4039,"Cosmópolis","SP","24.0","24.0"
4022,"Colômbia","SP","26.0","26.0"
4027,"Anapurus","MA","27.0","30.0"
4023,"Davinópolis","GO","24.0","24.0"
4025,"Novo Planalto","GO","28.0","29.0"
4017,"Presidente Dutra","BA","24.0","24.0"
4030,"Conchas","SP","21.0","21.0"
4040,"Cosmorama","SP","26.0","27.0"
4034,"Curionópolis","PA","25.0","25.0"
4047,"Cubatão","SP","21.0","21.0"
4037,"Coronel Macedo","SP","20.0","20.0"
4036,"Coroados","SP","23.0","23.0"
4051,"Descalvado","SP","23.0","22.0"
4046,"Capela","AL","27.0","28.0"
4050,"Abaíra","BA","23.0","23.0"
4052,"Diadema","SP","18.0","18.0"
4035,"Cordeirópolis","SP","23.0","23.0"
4057,"Itaeté","BA","24.0","24.0"
4053,"Dirce Reis","SP","27.0","28.0"
4054,"Divinolândia","SP","21.0","21.0"
4058,"Lajedinho","BA","23.0","23.0"
4055,"Coribe","BA","25.0","25.0"
4045,"Cruzeiro","SP","21.0","21.0"
4038,"Corumbataí","SP","23.0","23.0"
4064,"Dourado","SP","22.0","22.0"
4063,"Dolcinópolis","SP","27.0","27.0"
4062,"Dois Córregos","SP","22.0","22.0"
4061,"Dobrada","SP","22.0","21.0"
4043,"Cristais Paulista","SP","23.0","21.0"
4066,"Rialma","GO","26.0","26.0"
4065,"Cromínia","GO","25.0","25.0"
4049,"Silves","AM","25.0","25.0"
4060,"Nova Redenção","BA","24.0","24.0"
4068,"Cidelândia","MA","25.0","25.0"
4048,"Cunha","SP","18.0","18.0"
4056,"Dias D'Ávila","BA","27.0","29.0"
4071,"Mercês De Água Limpa","MG","21.0","21.0"
4044,"Cruzália","SP","23.0","23.0"
4073,"Salto Do Céu","MT","25.0","25.0"
4081,"Embu-Guaçu","SP","18.0","17.0"
4059,"Nova Ibiá","BA","23.0","23.0"
4077,"Echaporã","SP","21.0","21.0"
4078,"Eldorado","SP","23.0","23.0"
4076,"Dumont","SP","24.0","24.0"
4079,"Elias Fausto","SP","22.0","22.0"
4072,"Cláudia","MT","26.0","28.0"
4074,"Ilha De Marajó","PA","24.0","24.0"
4083,"Emilianópolis","SP","26.0","27.0"
4084,"Engenheiro Coelho","SP","21.0","21.0"
4067,"Rubiataba","GO","26.0","26.0"
4086,"Satuba","AL","27.0","31.0"
4088,"Estiva Gerbi","SP","23.0","23.0"
4085,"Espírito Santo Do Pinhal","SP","22.0","22.0"
4089,"Estrela D'Oeste","SP","27.0","28.0"
4091,"Dom Basílio","BA","25.0","25.0"
4090,"Cordeiros","BA","21.0","21.0"
4093,"Itanagra","BA","28.0","31.0"
4092,"Floresta Azul","BA","24.0","24.0"
4069,"Dracena","SP","27.0","27.0"
4070,"Dom Bosco","MG","25.0","25.0"
4097,"Estreito","MA","25.0","25.0"
4096,"Esperantinópolis","MA","25.0","25.0"
4095,"Rafael Jambeiro","BA","26.0","28.0"
4075,"Duartina","SP","21.0","21.0"
4099,"Maribondo","AL","26.0","28.0"
4080,"Embaúba","SP","23.0","23.0"
4082,"Embu Das Artes","SP","19.0","19.0"
4100,"Campos Belos","GO","25.0","23.0"
4104,"Sítio D'Abadia","GO","25.0","25.0"
4106,"São José Do Barreiro","MG","22.0","22.0"
4103,"Nerópolis","GO","26.0","26.0"
4109,"Porto Primavera","MS","28.0","29.0"
4113,"Ponta De Pedras","PA","25.0","25.0"
4107,"Inocência","MS","27.0","27.0"
4105,"Santa Maria Do Itabira","MG","20.0","20.0"
4115,"Estrela Do Norte","SP","26.0","26.0"
4116,"Euclides Da Cunha Paulista","SP","27.0","27.0"
4112,"Uirapuru","MT","25.0","25.0"
4094,"Jussara","BA","25.0","25.0"
4098,"Monte Verde","MG","16.0","16.0"
4118,"Corumbaíba","GO","25.0","25.0"
4117,"Britânia","GO","26.0","28.0"
4101,"Cumari","GO","25.0","25.0"
4102,"Mambaí","GO","25.0","25.0"
4121,"Matrinchã","GO","26.0","28.0"
4108,"Itaum","MS","27.0","27.0"
4126,"São Miguel Do Araguaia","GO","28.0","30.0"
4127,"Furnas","MG","22.0","22.0"
4124,"Santo Antônio Do Descoberto","GO","24.0","24.0"
4110,"Araguapaz","MT","26.0","28.0"
4123,"Santa Rita Do Araguaia","GO","25.0","25.0"
4128,"Corguinho","MS","26.0","27.0"
4131,"Fartura","SP","22.0","22.0"
4087,"Espírito Santo Do Turvo","SP","23.0","23.0"
4111,"Marcelândia","MT","26.0","28.0"
4130,"Vila Rica","MT","27.0","29.0"
4120,"Itarumã","GO","26.0","26.0"
4129,"Jaraguari","MS","23.0","23.0"
4135,"Ferraz De Vasconcelos","SP","19.0","19.0"
4136,"Piaçaçuba","AL","28.0","32.0"
4134,"Fernão","SP","21.0","21.0"
4122,"Palmelo","GO","24.0","24.0"
4137,"Piranhas","AL","27.0","29.0"
4139,"Acajutiba","BA","28.0","30.0"
4138,"Flora Rica","SP","26.0","27.0"
4119,"Flores De Goiás","GO","26.0","27.0"
4143,"Florínia","SP","23.0","23.0"
4114,"Porto Trombetas","PA","25.0","25.0"
4146,"Franco Da Rocha","SP","20.0","20.0"
4145,"Francisco Morato","SP","20.0","20.0"
4147,"Frutal Do Campo","SP","23.0","23.0"
4125,"São Domingos","GO","25.0","25.0"
4132,"Fernandópolis","SP","25.0","25.0"
4149,"Conceição Da Feira","BA","25.0","25.0"
4133,"Fernando Prestes","SP","22.0","22.0"
4151,"Conceição Do Jacuípe","BA","26.0","27.0"
4157,"Itaguaçu Da Bahia","BA","25.0","25.0"
4158,"Itamari","BA","22.0","22.0"
4159,"Itapebi","BA","24.0","24.0"
4152,"Cotegipe","BA","25.0","25.0"
4163,"Gardênia","SP","23.0","23.0"
4142,"Flórida Paulista","SP","26.0","27.0"
4153,"Crisópolis","BA","28.0","29.0"
4161,"Maetinga","BA","22.0","22.0"
4144,"Franca","SP","23.0","23.0"
4140,"Apuarema","BA","22.0","22.0"
4164,"Gastão Vidigal","SP","26.0","27.0"
4165,"Nazaré","BA","25.0","25.0"
4141,"Floreal","SP","26.0","27.0"
4148,"Gabriel Monteiro","SP","23.0","23.0"
4154,"Dom Macedo Costa","BA","25.0","25.0"
4167,"Nova Canaã","BA","22.0","22.0"
4174,"General Salgado","SP","27.0","27.0"
4150,"Conceição Do Almeida","BA","25.0","25.0"
4177,"Granja Viana","SP","19.0","19.0"
4156,"Garça","SP","21.0","19.0"
4173,"Gavião Peixoto","SP","22.0","22.0"
4155,"Gália","SP","21.0","19.0"
4168,"Nova Soure","BA","28.0","28.0"
4172,"Ribeirão Do Largo","BA","22.0","22.0"
4169,"Ouriçangas","BA","26.0","27.0"
4178,"Guaiçara","SP","22.0","22.0"
4171,"Quijingue","BA","27.0","28.0"
4162,"Manuel Vitorino","BA","23.0","22.0"
4160,"Ituberá","BA","25.0","25.0"
4181,"Guapiaçu","SP","22.0","22.0"
4183,"Guapiranga","SP","22.0","22.0"
4186,"Axixá","MA","27.0","30.0"
4184,"Guaraçaí","SP","25.0","25.0"
4182,"Guapiara","SP","21.0","21.0"
4180,"Guaíra","SP","26.0","26.0"
4166,"Nilo Peçanha","BA","26.0","27.0"
4188,"Jatobá","MA","23.0","23.0"
4170,"Pindaí","BA","25.0","25.0"
4191,"Mirador","MA","25.0","25.0"
4185,"Altamira Do Maranhão","MA","26.0","27.0"
4190,"Loreto","MA","25.0","25.0"
4175,"Getulina","SP","22.0","22.0"
4176,"Glicério","SP","23.0","23.0"
4193,"Sucupira Do Norte","MA","24.0","24.0"
4179,"Guaimbê","SP","22.0","22.0"
4194,"Goianésia Do Pará","PA","26.0","26.0"
4195,"Jacundá","PA","26.0","28.0"
4198,"Guaraci","SP","24.0","24.0"
4211,"Guararapes","SP","24.0","24.0"
4200,"Monteiro","PB","24.0","24.0"
4202,"Uiraúna","PB","26.0","26.0"
4199,"Boqueirão","PB","26.0","26.0"
4197,"Trairão","PA","25.0","25.0"
4205,"Correntes","PE","25.0","25.0"
4207,"Guarani D'Oeste","SP","27.0","28.0"
4189,"Joselândia","MA","25.0","25.0"
4208,"Pedra","PE","25.0","25.0"
4187,"Buriticupu","MA","24.0","24.0"
4192,"Paraibano","MA","25.0","25.0"
4209,"Colônia Do Gurguéia","PI","24.0","24.0"
4212,"Guararema","SP","20.0","20.0"
4203,"Betania","PE","26.0","27.0"
4215,"Contendas Do Sincorá","BA","24.0","24.0"
4217,"Lafaiete Coutinho","BA","22.0","22.0"
4220,"Israelândia","GO","26.0","26.0"
4221,"Lagoa Santa","GO","26.0","26.0"
4216,"Jitaúna","BA","23.0","23.0"
4223,"Nova Crixás","GO","27.0","29.0"
4196,"Novo Progresso","PA","22.0","22.0"
4201,"São Francisco","PB","26.0","27.0"
4204,"Cachoeirinha","PE","25.0","25.0"
4224,"Brejo","MA","27.0","30.0"
4210,"Guarantã","SP","22.0","22.0"
4206,"Custodia","PE","24.0","24.0"
4231,"Guaratinguetá","SP","20.0","20.0"
4232,"Guareí","SP","21.0","21.0"
4213,"Maiquinique","BA","23.0","23.0"
4235,"Guarulhos","SP","20.0","19.0"
4234,"Guarujá","SP","23.0","23.0"
4229,"Pocinhos","PB","25.0","25.0"
4230,"São Vicente Do Seridó","PB","26.0","27.0"
4227,"Aparecida","PB","27.0","28.0"
4236,"Guatapará","SP","23.0","23.0"
4219,"Fazenda Nova","GO","25.0","25.0"
4218,"Campinorte","GO","28.0","28.0"
4214,"Almadina","BA","23.0","23.0"
4226,"Guará","SP","25.0","25.0"
4222,"Mutunópolis","GO","25.0","25.0"
4238,"Herculândia","SP","22.0","22.0"
4239,"Holambra","SP","23.0","23.0"
4240,"Hortolândia","SP","23.0","23.0"
4241,"Iacanga","SP","21.0","21.0"
4249,"Ibitinga","SP","22.0","21.0"
4243,"Iaras","SP","22.0","22.0"
4245,"Ibiporanga","SP","26.0","26.0"
4248,"Monte Sião","MG","22.0","22.0"
4247,"Ibirá","SP","23.0","23.0"
4252,"Icém","SP","25.0","25.0"
4228,"Piancó","PB","27.0","28.0"
4233,"Guariba","SP","21.0","21.0"
4250,"Ibitiuva","SP","21.0","21.0"
4255,"Igaraçu Do Tietê","SP","23.0","23.0"
4254,"Cacimbinhas","AL","27.0","28.0"
4256,"Aporá","BA","28.0","30.0"
4237,"Guzolândia","SP","25.0","25.0"
