"locale_id","city","state","temperature","feels_like","latitude","longitude"
3509,"Tambaú","SP","23.0","23.0","-21.7","-47.3"
3511,"Tanabi","SP","26.0","26.0","-20.6","-49.6"
3504,"Taboão Da Serra","SP","19.0","19.0","-23.6","-46.8"
3513,"Tapiratiba","SP","23.0","23.0","-21.5","-46.7"
3503,"Tabatinga","SP","22.0","22.0","-21.7","-48.7"
3512,"Tapiraí","SP","19.0","19.0","-24.0","-47.5"
3514,"Taquaral","SP","24.0","24.0","-21.1","-48.4"
3515,"Taquaritinga","SP","23.0","23.0","-21.4","-48.5"
3516,"Taquarituba","SP","22.0","22.0","-23.5","-49.2"
3517,"Taquarivaí","SP","21.0","21.0","-23.9","-48.7"
3518,"Tarabai","SP","25.0","25.0","-22.3","-51.6"
3520,"Tatuí","SP","21.0","21.0","-23.4","-47.9"
3521,"Taubaté","SP","21.0","21.0","-23.0","-45.6"
3523,"Tejupá","SP","22.0","22.0","-23.3","-49.4"
3522,"Teçaindá","SP","25.0","25.0","-22.0","-51.1"
3525,"Terra Preta","SP","23.0","23.0","-22.6","-47.0"
3524,"Teodoro Sampaio","SP","26.0","27.0","-22.5","-52.2"
3529,"Torre De Pedra","SP","21.0","21.0","-23.2","-48.2"
3526,"Terra Roxa","SP","26.0","27.0","-20.8","-48.3"
3519,"Tarumã","SP","22.0","22.0","-22.7","-50.6"
3532,"Tremembé","SP","21.0","21.0","-23.0","-45.5"
3530,"Torrinha","SP","22.0","22.0","-22.4","-48.2"
3535,"Tupã","SP","23.0","23.0","-21.9","-50.5"
3527,"Tietê","SP","22.0","22.0","-23.1","-47.7"
3533,"Três Fronteiras","SP","25.0","25.0","-20.2","-50.9"
3538,"Turmalina","SP","27.0","27.0","-20.1","-50.5"
3531,"Trabiju","SP","22.0","22.0","-22.0","-48.3"
3536,"Tupi Paulista","SP","27.0","27.0","-21.4","-51.6"
3534,"Tuiuti","SP","21.0","21.0","-22.8","-46.7"
3528,"Timburi","SP","22.0","22.0","-23.2","-49.6"
3537,"Turiúba","SP","25.0","25.0","-20.9","-50.1"
3539,"Ubarana","SP","23.0","23.0","-21.2","-49.7"
3542,"Uchoa","SP","22.0","22.0","-21.0","-49.2"
3543,"União Paulista","SP","24.0","24.0","-20.9","-49.9"
3544,"Urânia","SP","26.0","27.0","-20.2","-50.6"
3549,"Valinhos","SP","21.0","21.0","-23.0","-47.0"
3547,"Vale Formoso","SP","22.0","22.0","-21.4","-49.4"
3541,"Ubirajara","SP","22.0","22.0","-22.5","-49.7"
3546,"Uru","SP","21.0","21.0","-21.8","-49.3"
3548,"Valentim Gentil","SP","27.0","28.0","-20.4","-50.1"
3540,"Ubatuba","SP","21.0","21.0","-23.4","-45.1"
3550,"Valparaíso","SP","24.0","24.0","-21.2","-50.9"
3553,"Vargem","SP","19.0","19.0","-22.9","-46.4"
3545,"Urupês","SP","23.0","23.0","-21.2","-49.3"
3551,"Vargem Grande Do Sul","SP","24.0","24.0","-21.8","-46.9"
3555,"Vera Cruz","SP","21.0","21.0","-22.2","-49.8"
3554,"Várzea Paulista","SP","20.0","20.0","-23.2","-46.8"
3556,"Vinhedo","SP","21.0","21.0","-23.0","-47.0"
3552,"Vargem Grande Paulista","SP","19.0","19.0","-23.6","-47.0"
3559,"Vitória Brasil","SP","27.0","28.0","-20.2","-50.5"
3561,"Votuporanga","SP","27.0","28.0","-20.4","-50.0"
3557,"Viradouro","SP","25.0","25.0","-20.9","-48.3"
3560,"Votorantim","SP","21.0","21.0","-23.5","-47.4"
3562,"Zacarias","SP","24.0","24.0","-21.1","-50.1"
3564,"Juruá","AM","24.0","24.0","-3.5","-66.1"
3558,"Vista Alegre Do Alto","SP","23.0","23.0","-21.2","-48.6"
3570,"Angico","TO","25.0","25.0","-6.4","-47.9"
3566,"Aliança Do Tocantins","TO","25.0","25.0","-11.3","-48.9"
3563,"Abreulândia","TO","25.0","25.0","-9.6","-49.2"
3477,"São Paulo","SP","20.0","20.0","-23.5","-46.6"
3567,"Almas","TO","25.0","25.0","-11.6","-47.2"
3569,"Ananás","TO","25.0","25.0","-6.4","-48.1"
3568,"Alvorada","TO","27.0","29.0","-12.5","-49.1"
3565,"Aguiarnópolis","TO","25.0","25.0","-6.6","-47.5"
3573,"Araguacema","TO","25.0","25.0","-8.8","-49.6"
3572,"Aragominas","TO","26.0","27.0","-7.2","-48.5"
3575,"Araguaína","TO","26.0","28.0","-7.2","-48.2"
3571,"Aparecida Do Rio Negro","TO","23.0","23.0","-10.0","-48.0"
3576,"Araguanã","TO","27.0","29.0","-6.6","-48.6"
3580,"Aurora Do Tocantins","TO","25.0","25.0","-12.7","-46.4"
3578,"Arraias","TO","24.0","24.0","-12.9","-46.9"
3587,"Brasilandia Do Tocantins","TO","23.0","23.0","-8.4","-48.5"
3581,"Axixá Do Tocantins","TO","24.0","24.0","-5.6","-47.8"
3582,"Bandeirantes Do Tocantins","TO","26.0","27.0","-7.8","-48.6"
3579,"Augustinópolis","TO","25.0","25.0","-5.5","-47.9"
3583,"Barra Do Ouro","TO","25.0","25.0","-7.7","-47.7"
3577,"Arapoema","TO","26.0","28.0","-7.7","-49.1"
3574,"Araguaçu","TO","28.0","30.0","-12.9","-49.8"
3586,"Bom Jesus Do Tocantins","TO","23.0","23.0","-9.0","-48.2"
3590,"Pratânia","SP","21.0","21.0","-22.8","-48.7"
3588,"Brejinho De Nazaré","TO","25.0","25.0","-11.0","-48.6"
3589,"Praia Grande","SP","23.0","23.0","-24.0","-46.4"
3584,"Barrolândia","TO","24.0","24.0","-9.8","-48.7"
3585,"Bernardo Sayão","TO","26.0","28.0","-7.9","-48.9"
3591,"Presidente Alves","SP","21.0","21.0","-22.1","-49.4"
3593,"Presidente Epitácio","SP","28.0","28.0","-21.8","-52.1"
3596,"Primavera","SP","28.0","29.0","-22.5","-53.0"
3595,"Presidente Venceslau","SP","27.0","27.0","-21.9","-51.8"
3594,"Presidente Prudente","SP","25.0","25.0","-22.1","-51.4"
3597,"Promissão","SP","22.0","22.0","-21.5","-49.9"
3598,"Quadra","SP","21.0","21.0","-23.3","-48.1"
3601,"Queluz","SP","21.0","21.0","-22.5","-44.8"
3600,"Queiroz","SP","22.0","22.0","-21.8","-50.2"
3603,"Rafard","SP","22.0","22.0","-23.0","-47.5"
3604,"Rancharia","SP","23.0","23.0","-22.2","-50.9"
3599,"Quatá","SP","23.0","23.0","-22.2","-50.7"
3606,"Regente Feijó","SP","24.0","24.0","-22.2","-51.3"
3609,"Restinga","SP","23.0","23.0","-20.6","-47.5"
3608,"Registro","SP","23.0","23.0","-24.5","-47.8"
3611,"Ribeirão Bonito","SP","22.0","22.0","-22.1","-48.2"
3610,"Riacho Grande","SP","18.0","18.0","-23.8","-46.5"
3612,"Ribeirão Branco","SP","18.0","18.0","-24.2","-48.8"
3602,"Quintana","SP","22.0","22.0","-22.1","-50.3"
3613,"Ribeirão Corrente","SP","23.0","23.0","-20.5","-47.6"
3615,"Ribeirão Do Sul","SP","23.0","23.0","-22.8","-49.9"
3614,"Ribeirão Dos Índios","SP","26.0","27.0","-22.0","-51.7"
3605,"Redenção Da Serra","SP","18.0","18.0","-23.3","-45.5"
3617,"Ribeirão Pires","SP","18.0","18.0","-23.7","-46.4"
3616,"Ribeirão Grande","SP","19.0","19.0","-24.1","-48.4"
3618,"Ribeirão Preto","SP","25.0","25.0","-21.2","-47.8"
3607,"Reginópolis","SP","21.0","21.0","-21.9","-49.2"
3622,"Rinópolis","SP","23.0","23.0","-21.7","-50.7"
3592,"Presidente Bernardes","SP","26.0","26.0","-22.0","-51.6"
3619,"Ribeira","SP","21.0","21.0","-24.7","-49.0"
3624,"Rio Das Pedras","SP","21.0","21.0","-22.8","-47.6"
3623,"Rio Claro","SP","23.0","23.0","-22.4","-47.6"
3620,"Rifaina","SP","24.0","24.0","-20.1","-47.4"
3626,"Riolândia","SP","26.0","27.0","-20.0","-49.7"
3625,"Rio Grande Da Serra","SP","18.0","18.0","-23.7","-46.4"
3621,"Rincão","SP","23.0","23.0","-21.6","-48.1"
3627,"Riversul","SP","22.0","22.0","-23.8","-49.4"
3629,"Rosana","SP","28.0","29.0","-22.6","-53.1"
3630,"Roseira","SP","22.0","22.0","-22.9","-45.3"
3631,"Rubiácea","SP","24.0","24.0","-21.3","-50.7"
3634,"Sagres","SP","24.0","24.0","-21.9","-51.0"
3635,"Sales Oliveira","SP","26.0","26.0","-20.8","-47.8"
3633,"Sabino","SP","22.0","22.0","-21.5","-49.6"
3638,"Salmourão","SP","24.0","24.0","-21.6","-50.9"
3637,"Sales","SP","22.0","22.0","-21.3","-49.5"
3636,"Salesópolis","SP","17.0","17.0","-23.5","-45.8"
3632,"Rubinéia","SP","25.0","25.0","-20.2","-51.0"
3646,"Santa Bárbara D'Oeste","SP","23.0","23.0","-22.8","-47.4"
3643,"Sandovalina","SP","26.0","26.0","-22.5","-51.8"
3640,"Salto De Pirapora","SP","21.0","21.0","-23.6","-47.6"
3639,"Saltinho","SP","21.0","21.0","-22.8","-47.7"
3645,"Santa Albertina","SP","26.0","27.0","-20.0","-50.7"
3644,"Santa Adélia","SP","22.0","22.0","-21.2","-48.8"
3628,"Riviera De São Lourenço","SP","23.0","23.0","-23.8","-46.0"
3647,"Santa Branca","SP","19.0","19.0","-23.4","-45.9"
3641,"Salto Grande","SP","23.0","23.0","-22.9","-50.0"
3648,"Santa Clara D'Oeste","SP","25.0","25.0","-20.1","-50.9"
3642,"Salto","SP","22.0","22.0","-23.2","-47.3"
3650,"Santa Cruz Da Esperança","SP","24.0","24.0","-21.3","-47.4"
3654,"Santa Fé Do Sul","SP","25.0","25.0","-20.2","-50.9"
3649,"Santa Cruz Da Conceição","SP","23.0","23.0","-22.1","-47.5"
3652,"Santa Cruz Do Rio Pardo","SP","24.0","24.0","-22.9","-49.6"
3655,"Santa Gertrudes","SP","23.0","23.0","-22.5","-47.5"
3651,"Santa Cruz Das Palmeiras","SP","23.0","23.0","-21.8","-47.2"
3658,"Santa Maria Da Serra","SP","22.0","22.0","-22.6","-48.2"
3653,"Santa Ernestina","SP","22.0","22.0","-21.5","-48.4"
3659,"Santa Mercedes","SP","28.0","28.0","-21.4","-51.8"
3656,"Santa Isabel","SP","21.0","21.0","-23.3","-46.2"
3657,"Santa Lúcia","SP","23.0","23.0","-21.7","-48.1"
3662,"Santa Rita D'Oeste","SP","25.0","25.0","-20.1","-50.8"
3664,"Santa Rosa De Viterbo","SP","24.0","24.0","-21.5","-47.4"
3660,"Santana Da Ponte Pensa","SP","25.0","25.0","-20.3","-50.8"
3665,"Santa Salete","SP","26.0","27.0","-20.2","-50.7"
3663,"Santa Rita Do Passa Quatro","SP","23.0","23.0","-21.7","-47.5"
3661,"Santana De Parnaíba","SP","20.0","20.0","-23.4","-46.9"
3666,"Santo Anastácio","SP","26.0","27.0","-21.8","-51.6"
3668,"Santo Antônio Da Alegria","SP","23.0","23.0","-21.1","-47.2"
3671,"Santo Antônio Do Jardim","SP","22.0","22.0","-22.2","-46.7"
3669,"Santo Antônio De Posse","SP","23.0","23.0","-22.6","-46.9"
3670,"Santo Antônio Do Aracanguá","SP","25.0","25.0","-20.9","-50.5"
3673,"Santo Expedito","SP","26.0","27.0","-21.9","-51.4"
3667,"Santo André","SP","18.0","18.0","-23.7","-46.5"
3672,"Santo Antônio Do Pinhal","SP","18.0","18.0","-22.8","-45.7"
3674,"Santópolis Do Aguapeí","SP","23.0","23.0","-21.6","-50.5"
3683,"Vale Do Sol","RS","24.0","24.0","-29.6","-52.7"
3675,"Santos","SP","22.0","22.0","-23.9","-46.3"
3685,"São João Das Duas Pontes","SP","28.0","29.0","-20.4","-50.4"
3682,"São Francisco","SP","26.0","27.0","-20.4","-50.7"
3679,"São Caetano Do Sul","SP","18.0","18.0","-23.6","-46.6"
3677,"São Bento Do Sapucaí","SP","19.0","19.0","-22.7","-45.7"
3684,"São João Da Boa Vista","SP","24.0","24.0","-22.0","-46.8"
3686,"São João De Iracema","SP","28.0","29.0","-20.5","-50.4"
3687,"São João Do Pau D'Alho","SP","27.0","28.0","-21.3","-51.7"
3680,"São Carlos","SP","22.0","22.0","-22.0","-47.9"
3681,"Vale Real","RS","25.0","25.0","-29.4","-51.3"
3688,"São Joaquim Da Barra","SP","26.0","26.0","-20.6","-47.9"
3689,"São José Da Bela Vista","SP","25.0","25.0","-20.6","-47.6"
3692,"São José Do Rio Pardo","SP","25.0","25.0","-21.6","-46.9"
3690,"São José Das Laranjeiras","SP","23.0","23.0","-22.7","-50.9"
3691,"São José Do Barreiro","SP","22.0","22.0","-22.6","-44.6"
3693,"São José Do Rio Preto","SP","23.0","23.0","-20.8","-49.4"
3694,"São José Dos Campos","SP","21.0","21.0","-23.2","-45.9"
3695,"São Lourenço Da Serra","SP","18.0","18.0","-23.9","-46.9"
3701,"Monte Azul Paulista","SP","24.0","24.0","-20.9","-48.6"
3699,"Monte Alto","SP","23.0","23.0","-21.3","-48.5"
3696,"São Luiz Do Paraitinga","SP","19.0","19.0","-23.2","-45.3"
3698,"Monte Alegre Do Sul","SP","20.0","20.0","-22.7","-46.7"
3702,"Monte Castelo","SP","28.0","28.0","-21.3","-51.6"
3697,"Mongaguá","SP","23.0","23.0","-24.1","-46.6"
3700,"Monte Aprazível","SP","25.0","25.0","-20.8","-49.7"
3703,"Monteiro Lobato","SP","19.0","19.0","-23.0","-45.8"
3706,"Morro Agudo","SP","26.0","27.0","-20.7","-48.1"
3704,"Monte Mor","SP","22.0","22.0","-22.9","-47.3"
3705,"Monte Verde Paulista","SP","23.0","23.0","-20.8","-48.8"
3707,"Morungaba","SP","21.0","21.0","-22.9","-46.8"
3711,"Narandiba","SP","25.0","25.0","-22.4","-51.5"
3710,"Nantes","SP","24.0","24.0","-22.6","-51.2"
3708,"Motuca","SP","23.0","23.0","-21.5","-48.2"
3712,"Natividade Da Serra","SP","18.0","18.0","-23.4","-45.4"
3709,"Murutinga Do Sul","SP","26.0","27.0","-21.0","-51.3"
3713,"Nazaré Paulista","SP","20.0","20.0","-23.2","-46.4"
3716,"Nipoã","SP","24.0","24.0","-20.9","-49.8"
3715,"Nhandeara","SP","26.0","27.0","-20.7","-50.0"
3718,"Nova Campina","SP","19.0","19.0","-24.1","-48.9"
3717,"Nova Aliança","SP","23.0","23.0","-21.0","-49.5"
3720,"Nova Castilho","SP","26.0","27.0","-20.8","-50.3"
3714,"Neves Paulista","SP","24.0","24.0","-20.8","-49.6"
3719,"Nova Canaã Paulista","SP","25.0","25.0","-20.4","-50.9"
3721,"Nova Europa","SP","22.0","22.0","-21.8","-48.6"
3723,"Nova Guataporanga","SP","28.0","28.0","-21.3","-51.6"
3727,"Nova Odessa","SP","23.0","23.0","-22.8","-47.3"
3724,"Nova Independência","SP","27.0","28.0","-21.1","-51.5"
3726,"Nova Luzitânia","SP","25.0","25.0","-20.9","-50.3"
3728,"Novo Horizonte","SP","22.0","22.0","-21.5","-49.2"
3729,"Nuporanga","SP","25.0","25.0","-20.7","-47.7"
3730,"Ocauçu","SP","22.0","22.0","-22.4","-49.9"
3722,"Nova Granada","SP","25.0","25.0","-20.5","-49.3"
3731,"Óleo","SP","22.0","22.0","-22.9","-49.3"
3733,"Oriente","SP","22.0","22.0","-22.2","-50.1"
3725,"Novais","SP","22.0","22.0","-21.0","-48.9"
3734,"Orindiúva","SP","27.0","27.0","-20.2","-49.4"
3739,"Ouroeste","SP","27.0","28.0","-20.0","-50.4"
3735,"Osasco","SP","21.0","21.0","-23.5","-46.8"
3736,"Oscar Bressane","SP","22.0","22.0","-22.3","-50.3"
3737,"Osvaldo Cruz","SP","24.0","24.0","-21.8","-50.9"
3738,"Ourinhos","SP","24.0","24.0","-23.0","-49.9"
3741,"Pacaembu","SP","26.0","27.0","-21.6","-51.3"
3743,"Palmares Paulista","SP","22.0","22.0","-21.1","-48.8"
3740,"Ouro Verde","SP","27.0","28.0","-21.5","-51.7"
3732,"Onda Verde","SP","24.0","24.0","-20.6","-49.3"
3742,"Palestina","SP","26.0","27.0","-20.4","-49.4"
3746,"Panorama","SP","28.0","28.0","-21.4","-51.9"
3749,"Paranapanema","SP","21.0","21.0","-23.4","-48.8"
3745,"Palmital","SP","22.0","22.0","-22.8","-50.2"
3748,"Paraibuna","SP","19.0","19.0","-23.4","-45.7"
3747,"Paraguaçu Paulista","SP","23.0","23.0","-22.4","-50.6"
3751,"Paranapuã","SP","27.0","27.0","-20.1","-50.6"
3753,"Pardinho","SP","19.0","19.0","-23.1","-48.4"
3744,"Palmeira D'Oeste","SP","26.0","27.0","-20.4","-50.8"
3750,"Paranapiacaba","SP","18.0","18.0","-23.8","-46.3"
3755,"Parisi","SP","27.0","28.0","-20.3","-50.0"
3754,"Pariquera-Açu","SP","23.0","23.0","-24.7","-47.9"
3757,"Paulicéia","SP","28.0","28.0","-21.3","-51.8"
3759,"Paulistânia","SP","22.0","22.0","-22.6","-49.4"
3760,"Paulo De Faria","SP","27.0","27.0","-20.0","-49.4"
3752,"Parapuã","SP","24.0","24.0","-21.8","-50.8"
3758,"Paulínia","SP","23.0","23.0","-22.8","-47.2"
3762,"Pedra Bela","SP","18.0","18.0","-22.8","-46.4"
3761,"Pederneiras","SP","23.0","23.0","-22.4","-48.8"
3763,"Pedranópolis","SP","27.0","28.0","-20.2","-50.1"
3765,"Pedreira","SP","23.0","23.0","-22.7","-46.9"
3764,"Pedregulho","SP","22.0","22.0","-20.3","-47.5"
3756,"Patrocínio Paulista","SP","23.0","23.0","-20.6","-47.3"
3766,"Pedrinhas Paulista","SP","23.0","23.0","-22.8","-50.8"
3769,"Pereira Barreto","SP","25.0","25.0","-20.6","-51.1"
3772,"Perus","SP","20.0","20.0","-23.4","-46.8"
3768,"Penápolis","SP","23.0","23.0","-21.4","-50.1"
3767,"Pedro De Toledo","SP","21.0","21.0","-24.3","-47.2"
3771,"Peruíbe","SP","23.0","23.0","-24.3","-47.0"
3773,"Piacatu","SP","23.0","23.0","-21.6","-50.6"
3774,"Picinguaba","SP","24.0","24.0","-23.4","-44.8"
3776,"Pilar Do Sul","SP","18.0","18.0","-23.8","-47.7"
3779,"Pinhalzinho","SP","20.0","20.0","-22.8","-46.6"
3678,"São Bernardo Do Campo","SP","18.0","18.0","-23.7","-46.6"
3778,"Pindorama","SP","22.0","22.0","-21.2","-48.9"
3770,"Pereiras","SP","21.0","21.0","-23.1","-48.0"
3783,"Piracicaba","SP","22.0","22.0","-22.7","-47.6"
3780,"Piquerobi","SP","27.0","27.0","-21.9","-51.7"
3781,"Piquete","SP","21.0","21.0","-22.6","-45.2"
3782,"Piracaia","SP","20.0","20.0","-23.1","-46.4"
3786,"Pirangi","SP","23.0","23.0","-21.1","-48.7"
3775,"Piedade","SP","18.0","18.0","-23.7","-47.4"
3787,"Pirapora Do Bom Jesus","SP","21.0","21.0","-23.4","-47.0"
3785,"Piraju","SP","23.0","23.0","-23.2","-49.4"
3788,"Pirapozinho","SP","25.0","25.0","-22.3","-51.5"
3789,"Pirassununga","SP","23.0","23.0","-22.0","-47.4"
3795,"Poá","SP","19.0","19.0","-23.5","-46.3"
3792,"Pitangueiras","SP","25.0","25.0","-21.0","-48.2"
3784,"Pirajuí","SP","21.0","21.0","-22.0","-49.5"
3790,"Piratininga","SP","22.0","22.0","-22.4","-49.1"
3777,"Pindamonhangaba","SP","22.0","22.0","-22.9","-45.5"
3800,"Pontal","SP","25.0","25.0","-21.0","-48.0"
3794,"Platina","SP","22.0","22.0","-22.6","-50.2"
3799,"Pontalinda","SP","27.0","28.0","-20.4","-50.5"
3796,"Poloni","SP","25.0","25.0","-20.8","-49.8"
3798,"Pongaí","SP","21.0","21.0","-21.7","-49.4"
3804,"Porto Feliz","SP","22.0","22.0","-23.2","-47.5"
3801,"Pontes Gestal","SP","27.0","28.0","-20.2","-49.7"
3797,"Pompéia","SP","22.0","22.0","-22.1","-50.2"
3793,"Planalto","SP","24.0","24.0","-21.0","-49.9"
3805,"Porto Ferreira","SP","23.0","23.0","-21.9","-47.5"
3806,"Potim","SP","20.0","20.0","-22.8","-45.3"
3803,"Porangaba","SP","21.0","21.0","-23.2","-48.1"
3802,"Populina","SP","27.0","28.0","-19.9","-50.5"
3812,"Ipeúna","SP","23.0","23.0","-22.4","-47.7"
3808,"Pracinha","SP","25.0","25.0","-21.9","-51.1"
3811,"Iperó","SP","22.0","22.0","-23.4","-47.7"
3807,"Potirendaba","SP","23.0","23.0","-21.0","-49.4"
3813,"Ipiguá","SP","24.0","24.0","-20.7","-49.4"
3810,"Ipauçu","SP","23.0","23.0","-23.1","-49.6"
3809,"Pradópolis","SP","24.0","24.0","-21.4","-48.1"
3816,"Iracemápolis","SP","23.0","23.0","-22.6","-47.5"
3814,"Iporanga","SP","22.0","22.0","-24.6","-48.6"
3817,"Irapuã","SP","23.0","23.0","-21.3","-49.4"
3815,"Ipuã","SP","25.0","25.0","-20.4","-48.0"
3821,"Itajobi","SP","22.0","22.0","-21.3","-49.1"
3818,"Irapuru","SP","26.0","27.0","-21.6","-51.3"
3819,"Itaberá","SP","21.0","21.0","-23.9","-49.1"
3822,"Itaju","SP","22.0","22.0","-22.0","-48.8"
3820,"Itaí","SP","22.0","22.0","-23.4","-49.1"
3823,"Itanhaém","SP","22.0","22.0","-24.2","-46.8"
3826,"Itapetininga","SP","21.0","21.0","-23.6","-48.1"
3827,"Itapeva","SP","20.0","20.0","-24.0","-48.9"
3831,"Itápolis","SP","22.0","22.0","-21.6","-48.8"
3828,"Itapevi","SP","20.0","20.0","-23.5","-46.9"
3830,"Itapira","SP","23.0","23.0","-22.4","-46.8"
3825,"Itapecerica Da Serra","SP","18.0","18.0","-23.7","-46.8"
3824,"Itaóca","SP","22.0","22.0","-24.6","-48.8"
3829,"Itapirapuã Paulista","SP","20.0","20.0","-24.6","-49.2"
3832,"Itaporanga","SP","22.0","22.0","-23.7","-49.5"
3834,"Itapura","SP","26.0","27.0","-20.6","-51.5"
3833,"Itapuí","SP","23.0","23.0","-22.2","-48.7"
3836,"Itararé","SP","21.0","21.0","-24.1","-49.3"
3839,"Itatinga","SP","20.0","20.0","-23.1","-48.6"
3841,"Itirapuã","SP","23.0","23.0","-20.6","-47.2"
3837,"Itariri","SP","21.0","21.0","-24.3","-47.2"
3840,"Itirapina","SP","21.0","21.0","-22.3","-47.8"
3842,"Itobi","SP","24.0","24.0","-21.7","-47.0"
3838,"Itatiba","SP","22.0","22.0","-23.0","-46.8"
3835,"Itaquaquecetuba","SP","19.0","19.0","-23.5","-46.3"
3843,"Itororó Do Paranapanem","SP","26.0","26.0","-22.6","-51.7"
3845,"Itu","SP","22.0","22.0","-23.3","-47.3"
3846,"Ituverava","SP","25.0","25.0","-20.3","-47.8"
3849,"Jacareí","SP","20.0","20.0","-23.3","-46.0"
3844,"Itupeva","SP","21.0","21.0","-23.2","-47.1"
3850,"Jacaré","SP","21.0","21.0","-23.2","-47.1"
3847,"Jaborandi","SP","26.0","26.0","-20.7","-48.4"
3853,"Crixás","GO","27.0","28.0","-14.5","-50.0"
3855,"São João Nepomuceno","MG","24.0","24.0","-21.5","-43.0"
3857,"Jambeiro","SP","18.0","18.0","-23.3","-45.7"
3854,"Jaguariúna","SP","23.0","23.0","-22.7","-47.0"
3852,"Jacupiranga","SP","23.0","23.0","-24.7","-48.0"
3851,"Jaci","SP","24.0","24.0","-20.9","-49.6"
3859,"Itarantim","BA","23.0","23.0","-15.7","-40.1"
3860,"Tapiramutá","BA","22.0","22.0","-11.8","-40.8"
3861,"Jandira","SP","20.0","20.0","-23.5","-46.9"
3858,"Andaraí","BA","22.0","22.0","-12.8","-41.3"
3862,"Jardinópolis","SP","25.0","25.0","-21.0","-47.8"
3869,"Joanópolis","SP","18.0","18.0","-22.9","-46.3"
3865,"Hidrolândia","GO","25.0","25.0","-17.0","-49.2"
3870,"Palmas De Monte Alto","BA","25.0","25.0","-14.3","-43.2"
3868,"Ibiassucê","BA","23.0","23.0","-14.3","-42.3"
3867,"Jeriquara","SP","23.0","23.0","-20.3","-47.6"
3863,"Hidrolândia","BA","24.0","24.0","-11.3","-42.2"
3872,"Joaquim Egídio","SP","22.0","22.0","-22.9","-46.9"
3871,"João Ramalho","SP","23.0","23.0","-22.2","-50.8"
3864,"Jarinu","SP","20.0","20.0","-23.1","-46.7"
3873,"José Bonifácio","SP","24.0","24.0","-21.1","-49.7"
3875,"Guia Lopes Da Laguna","MS","28.0","29.0","-21.5","-56.1"
3874,"Júlio Mesquita","SP","22.0","22.0","-22.0","-49.8"
3877,"Jundiaí","SP","20.0","20.0","-23.2","-46.9"
3876,"Jumirim","SP","21.0","21.0","-23.1","-47.8"
3878,"Junqueirópolis","SP","27.0","27.0","-21.5","-51.4"
3879,"Juqueí","SP","21.0","21.0","-23.8","-45.7"
3880,"Juquiá","SP","22.0","22.0","-24.3","-47.6"
3883,"Ituaçu","BA","23.0","23.0","-13.8","-41.3"
3889,"Antônio Carlos","MG","20.0","20.0","-21.3","-43.7"
3884,"Padre Bernardo","GO","24.0","24.0","-15.2","-48.3"
3887,"São João Do Jacutinga","MG","22.0","22.0","-19.7","-41.9"
3882,"Juquitiba","SP","18.0","18.0","-23.9","-47.1"
3885,"Dores Do Indaiá","MG","22.0","22.0","-19.5","-45.6"
3881,"Juquiratiba","SP","21.0","21.0","-23.0","-48.1"
3886,"Tocos Do Moji","MG","19.0","19.0","-22.4","-46.1"
3888,"Aiuruoca","MG","20.0","20.0","-22.0","-44.6"
3891,"Brás Pires","MG","21.0","21.0","-20.9","-43.2"
3892,"Cachoeira De Pajeú","MG","21.0","21.0","-16.0","-41.5"
3894,"Ribeirão Vermelho","MG","22.0","22.0","-21.2","-45.1"
3890,"Bom Jesus Do Amparo","MG","21.0","21.0","-19.7","-43.5"
3893,"Catas Altas","MG","17.0","16.0","-20.1","-43.4"
3900,"Lavínia","SP","25.0","25.0","-21.2","-51.0"
3896,"Setubinha","MG","22.0","22.0","-17.7","-42.3"
3897,"São João Evangelista","MG","21.0","21.0","-18.5","-42.8"
3898,"Lagoinha","SP","19.0","19.0","-23.1","-45.2"
3895,"Santana Dos Montes","MG","21.0","21.0","-20.8","-43.7"
3903,"Lençóis Paulista","SP","22.0","22.0","-22.6","-48.8"
3901,"Lavrinhas","SP","21.0","21.0","-22.6","-44.9"
3899,"Laranjal Paulista","SP","22.0","22.0","-23.1","-47.8"
3904,"Limeira","SP","23.0","23.0","-22.6","-47.4"
3902,"Leme","SP","23.0","23.0","-22.2","-47.4"
3905,"Lindóia","SP","22.0","22.0","-22.5","-46.6"
3909,"Irajuba","BA","24.0","24.0","-13.3","-40.1"
3907,"Lorena","SP","21.0","21.0","-22.7","-45.1"
3908,"Lourdes","SP","24.0","24.0","-21.0","-50.2"
3910,"Pintadas","BA","26.0","27.0","-11.8","-39.9"
3911,"Louveira","SP","20.0","20.0","-23.1","-47.0"
3914,"Lucianópolis","SP","21.0","21.0","-22.4","-49.5"
3912,"Lucélia","SP","25.0","25.0","-21.7","-51.0"
